,Dst Port,Protocol,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Flow ID,Src IP,Src Port,Dst IP
URG Flag Cnt,0.4835843248709818,-0.05872415308937705,-0.0458334057623203,-0.006233744701623996,-0.008332034940445085,-0.006376615316350116,-0.0039955947767536994,-0.060962825379851766,-0.010100816568980838,-0.05933427688627888,-0.07172826038047972,-0.10466800117893864,-0.05328591047548638,-0.09663305931116277,-0.0986146636043081,-0.006831943139179269,-0.04006470771658767,-0.027034852898078235,-0.027556790683431472,-0.0397901923472175,-0.022249971995964957,-0.043985081806984454,-0.028954894661634915,-0.030376138633613554,-0.03751580954187982,-0.02431281724856765,-0.03751411989584488,-0.021789008416824417,-0.034713046650575584,-0.03265350429055759,-0.011845201350076363,0.011772458635293196,,0.09555199760237533,,-0.006381374458437318,-0.009105530261681578,-0.038289412660827686,-0.037510965351537744,-0.018362066549079462,-0.1003985503701356,-0.0920693929250374,-0.10578120786921505,-0.016575236825871215,-0.0074250818647193,0.011772458635293196,-0.0891845114852103,-0.1806311872016093,0.26377798354466675,1.0,0.09555199760237533,-0.0891845114852103,0.050285756385634775,-0.09576497410109601,-0.05933427688627887,-0.09663305931116274,,,,,,,-0.006233744701623996,-0.006376615316350116,-0.008332034940445083,-0.0039955947767536994,-0.09310931175198599,0.0059143042078022776,-0.006187871386104592,-0.027489892478712724,-0.008877011553860453,-0.008347583268988552,-0.010501596047475598,-0.006795794012962132,-0.03668269029849887,-0.010490895217659125,-0.036796296672533695,-0.035786842922882096,,,,
CWE Flag Count,0.007545873840041904,-0.005611210135197714,-0.004687903907465626,-0.0005932943832547202,-0.0010430133766532734,-0.0006104355675756348,-0.00038240122330237425,-0.006152321225599793,-0.003190537553132426,-0.006820222231906576,-0.006953061495411393,-0.010100155545432378,-0.00509157518999407,-0.009389798210917377,-0.009577984692172385,-0.0007098300277440745,-0.006287045833712876,-0.002722344351109062,-0.002999331797559012,-0.004108148497781129,-0.002170768952991663,-0.0044909865979870355,-0.0028719043346261733,-0.003289639817549686,-0.0038558469510296418,-0.002363947081334445,-0.0036044784891094994,-0.0021468941936797744,-0.0033177989184603376,-0.0031622836635357256,-0.001205554542064864,0.08172462832668388,,1.0,,-0.0005902887366782505,-0.0011228879732823284,-0.0058506846785007375,-0.006104470290128201,-0.0032203665942235325,-0.0098425486823696,-0.009673319481685405,-0.010328016758436302,-0.0016133276778840992,-0.0007094814045351017,0.08172462832668388,-0.008521758227603872,0.0027906910224510598,-0.007839889791440055,0.09555199760237533,1.0,-0.00852175822760387,-0.011352801423788356,-0.01031814993181131,-0.006820222231906575,-0.009389798210917377,,,,,,,-0.0005932943832547202,-0.0006104355675756348,-0.0010430133766532734,-0.00038240122330237435,0.0038356003834353948,-0.004093914033027573,-0.0005914742479698523,0.023782603712815,-0.0010868403132168799,-0.0007976282565040173,-0.001193132770975497,-0.0009207880335576698,-0.0036329023814889224,-0.001690997242835908,-0.0037650739783166454,-0.0034601573356390896,,,,
ECE Flag Cnt,-0.12000508579487765,-0.23903906330604144,-0.019806534799964554,-0.024813736135009663,0.02642792826945902,-0.024145302734024928,0.0009456203764190134,0.27815084477863433,-0.13591775922978178,0.20487240318085037,0.3676052321899323,0.6503792345740677,-0.21690247466120974,0.463908278489323,0.6796554523061712,-0.026429750854773428,-0.26775081283806,-0.11180542403848602,-0.011034931950773296,-0.06793260502579529,-0.1064436523611845,-0.02680174228927638,-0.11079218829104592,0.01743711147857434,-0.08096540040243662,-0.11297952309797613,0.07144112379620063,-0.028696976789155042,0.0623415746784368,0.03750181857733619,-0.04916855500354736,-0.10427405302522995,,-0.00852175822760387,,-0.024405675405169587,0.03152399622680386,-0.24905672127723968,-0.2597441560814157,-0.1371884844156048,0.6242633532088265,0.40879827117430856,0.661727801967754,0.10247382480385234,-0.03022409895314856,-0.10427405302522995,1.0,0.4883957599053484,-0.33398141702322576,-0.0891845114852103,-0.00852175822760387,1.0,0.11302307167431591,0.40515642998361256,0.20487240318085037,0.46390827848932287,,,,,,,-0.024813736135009663,-0.024145302734024928,0.026427928269459014,0.0009456203764190148,0.12064292813954818,0.2242848319562057,-0.024877370211828422,-0.15641041922566373,-0.029500858441428277,-0.019163026979830716,-0.028191108499897654,-0.025016843973526742,-0.05924174096863139,-0.04480632818577749,-0.0659845875632501,-0.054434290596244335,,,0.38715843515282805,
Down/Up Ratio,-0.14375759389715156,0.1459222615888091,-0.12247001734806136,-0.03337461170121074,0.14789555881628944,-0.03169874776287036,0.06426975486602553,-0.02159281232574478,0.017866963372450948,0.006706985007085306,0.009784494540873087,0.07422528689652898,0.14286824415031166,0.1386791246089152,0.07165501848750012,-0.014272566332463906,0.14591123523505609,-0.14922988421054748,-0.03294481316152342,-0.12139463858334323,-0.14214438392765086,-0.13066017437916563,-0.13576641105312465,-0.058454211132384845,-0.1317268797126104,-0.12330174029558416,-0.021774513834879664,-0.021828152516857314,-0.029980951616672944,0.0007377472284895228,-0.00394896847335936,-0.09169828428551519,,-0.011352801423788356,,-0.033339515146984806,0.1465596575786795,0.10764614844168001,0.17846290761829545,0.015713447425546808,0.0694731625693016,0.12383004178339227,0.10154431745833796,0.027651769074101634,-0.008989161803059245,-0.09169828428551519,0.11302307167431591,0.22920199404485123,-0.35750206926592915,0.050285756385634775,-0.011352801423788356,0.11302307167431591,1.0,0.1345393915321319,0.006706985007085304,0.1386791246089152,,,,,,,-0.03337461170121074,-0.03169874776287036,0.14789555881628944,0.06426975486602553,0.0664242252829844,-0.14865753555262284,-0.033403342873573,0.09254978092176439,-0.028884550675931285,-0.02820304311313179,-0.03188536229963691,-0.021131811215038453,-0.10175974097672455,-0.05474384725767971,-0.1092833244477575,-0.09569465153791236,,,0.24920972147185566,
Pkt Size Avg,-0.17928179790496362,0.10699782579545747,0.2319336745023001,-0.016804572495308593,0.21628819952002243,0.001233709059245752,0.1765715449125552,0.4944941911434585,0.32890639183038556,0.545328944792925,0.47834545588791694,0.7315659279191427,0.09856265164618172,0.8844982714173851,0.6897640343503656,0.048252665217602575,-0.3186168800626426,-0.0838706230310131,0.17261991975438595,0.13026049613750038,-0.11694797791201995,0.22145904499215352,-0.0698224456543944,0.3352607567393742,0.11759136691011017,-0.11616976353055262,0.28534072297942487,0.03912065566342515,0.23755473006703895,0.2368758818634073,-0.017954822153724802,-0.03719426638323302,,-0.01031814993181131,,-0.015081941098030687,0.22293485754691728,-0.2934847452646218,-0.3127258111104093,0.3193947401285626,0.7395831519841786,0.993815630648662,0.7976701644451227,0.2576900586922087,-0.03659535699362036,-0.03719426638323302,0.40515642998361256,0.25519731025624404,-0.35567611732085863,-0.09576497410109601,-0.01031814993181131,0.40515642998361256,0.1345393915321319,1.0,0.545328944792925,0.8844982714173852,,,,,,,-0.016804572495308593,0.001233709059245749,0.21628819952002243,0.1765715449125552,-0.028409860318948855,0.19612207408485735,-0.01750953354902035,-0.2905927764957479,0.05236075333112903,0.016403637574093327,0.05589371898320239,0.05509569386421262,0.08746189745495814,0.20665675852587972,0.11838656657002368,0.061027719954259915,,,0.31216778136445633,
Fwd Seg Size Avg,-0.0719468185942835,0.08762692945925278,0.1324940247534821,-0.0027997485834471278,0.10238953123876131,0.10696503485147436,0.003486122552822827,0.8790313445955747,0.3796362734930392,1.0,0.8343989435163089,0.3223467492935704,0.033361100654808636,0.24819680616790352,0.27103149145025063,0.06583451400000565,-0.20904630475413943,-0.03184410730686761,0.15086751327124637,0.07975605849739299,-0.07250597333440562,0.12920164931279934,-0.021470525421917193,0.21901394498144616,0.07871709181405391,-0.060209724041271215,0.11500991684188967,0.07089005753215738,0.1479747847127397,0.11208080594000475,0.025516964528895587,0.00022280552827609224,,-0.006820222231906575,,-0.0019892771447207525,0.11742935965677931,-0.19231066856609697,-0.20566545471089137,0.3631425798559067,0.6026912926463825,0.5317719481755799,0.4532878555138001,0.6938411519932817,-0.02418926542082451,0.00022280552827609224,0.20487240318085037,0.13963432661215203,-0.215397509168983,-0.05933427688627887,-0.006820222231906575,0.20487240318085037,0.006706985007085304,0.545328944792925,1.0,0.2481968061679035,,,,,,,-0.0027997485834471286,0.10696503485147436,0.1023895312387613,0.003486122552822827,0.024760922255019482,0.2726781181060377,-0.002871641650621632,-0.17926791607861794,0.07864241942184858,0.0185722339501391,0.07132581323547835,0.08212757671622693,0.033962488602955754,0.2575322084171246,0.07979999769344709,0.0008079684151532612,,,-0.283400244446633,
Bwd Seg Size Avg,-0.19677607182706655,-0.0052958137572618625,0.16808974373759034,-0.02652440560829697,0.20046017686670778,-0.02521609360329308,0.1712611963134225,0.352546078834751,-0.03138628415429132,0.2481968061679035,0.3703656296495676,0.8365753165514562,0.05934128569147848,1.0,0.8106387975079217,-0.023261796194500393,-0.29455637603701984,-0.11315085876503503,0.09322228322050206,0.07517494554424914,-0.11765393188935248,0.1559822502844285,-0.09943203786816505,0.2459259326184735,0.059430195917549146,-0.124212056857166,0.2911774166254638,0.00032594744324359524,0.21775889360473194,0.22274875407730066,-0.04968067133191741,-0.09293787454223856,,-0.009389798210917377,,-0.024776094515202855,0.20600719471605483,-0.2740087182230452,-0.2856379448875701,-0.03140260458912708,0.7597028440148685,0.8976970636913586,0.870133694956135,0.1837345046376641,-0.03330277422769176,-0.09293787454223856,0.46390827848932287,0.33581340236476914,-0.3555977334254653,-0.09663305931116274,-0.009389798210917377,0.46390827848932287,0.1386791246089152,0.8844982714173852,0.2481968061679035,1.0,,,,,,,-0.026524405608296973,-0.02521609360329308,0.20046017686670775,0.1712611963134225,-0.0028711106567761552,0.17518722030990064,-0.02727595230689534,-0.22520718642848597,-0.008783785040872912,0.0034973326113591813,0.003594915124734979,-0.008772406361135318,0.0643488346976183,-0.005597984065531324,0.05619453036609147,0.06524336918137008,,,0.3659770840616257,
Fwd Byts/b Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fwd Pkts/b Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fwd Blk Rate Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bwd Byts/b Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bwd Pkts/b Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bwd Blk Rate Avg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Subflow Fwd Pkts,-0.014631110163076605,0.09766500071424548,0.16163694554150668,1.0,0.0007208381613121455,0.9866173566340365,0.002591186272251728,-0.01290230064698207,0.02684256565527863,-0.0027997485834471286,-0.01983903552726613,-0.02900340071885865,-0.015126823891529967,-0.026524405608296973,-0.02770246340936976,-0.0017283917192999951,-0.018638438142098875,-0.008989592391249827,-0.008405624489064692,-0.010631418013901188,-0.007429046890748269,0.16260196983743133,-0.009311984570620106,-0.008969910719892319,-0.00988914881340556,-0.007892224345099504,-0.009645012453816314,-0.006145435735606079,-0.009326469079793098,-0.008783112590632402,-0.003502506666188675,-0.007032093086923987,,-0.0005932943832547202,,0.9999737319716848,0.0004878721816694211,-0.01726667409516825,-0.018189945013508225,0.027802979115407484,-0.02562166871449343,-0.013888212529270657,-0.029578370074893022,-0.004252223192162494,-0.0021071525874849168,-0.007032093086923987,-0.024813736135009663,-0.051041219417662244,-0.02314157433366559,-0.006233744701623996,-0.0005932943832547202,-0.024813736135009663,-0.03337461170121074,-0.016804572495308593,-0.0027997485834471286,-0.026524405608296973,,,,,,,1.0,0.9866173566340365,0.0007208381613121444,0.002591186272251728,-0.03570342379986397,-0.01164833193553687,0.9999913042155769,-0.05965947788117969,-0.002722971137022173,-0.0019084343331176993,-0.0029405655003846174,-0.002339950378437442,-0.01038211529249374,-0.004717678424381071,-0.010744066572841281,-0.00990449432294482,,,-0.2261274557211519,
Subflow Fwd Byts,-0.014650388785940115,0.0960625318381099,0.16026017796454375,0.9866173566340365,0.017419859966309733,1.0,4.981766543491961e-05,0.09957798751884082,0.027480899852521914,0.10696503485147436,0.07438654173673948,-0.024824387862745437,-0.015410363837021978,-0.02521609360329308,-0.026549562660659113,0.0014636229852193984,-0.01908483263493454,-0.009054847901229407,-0.007820575228627044,-0.010166307343948593,-0.007622885815456445,0.16121219080173338,-0.009342794377893726,-0.007953251798230572,-0.009421552550569952,-0.008083748524456246,-0.008496326842682912,-0.005628396554227565,-0.00835261036352448,-0.0079693930795571,-0.0032623718594517784,-0.00713747232637196,,-0.0006104355675756348,,0.9866572348295928,0.020133252323709338,-0.0176886613540941,-0.018615075052204107,0.0280857616842729,0.039186461682899555,0.005414411083330725,0.005013059370299979,0.15562684573845792,-0.00216503032662484,-0.00713747232637196,-0.024145302734024928,-0.04927730605087905,-0.023636466673949603,-0.006376615316350116,-0.0006104355675756348,-0.024145302734024928,-0.03169874776287036,0.001233709059245749,0.10696503485147436,-0.02521609360329308,,,,,,,0.9866173566340365,1.0,0.017419859966309733,4.9817665434919495e-05,-0.03497826818033054,-0.010337262918575101,0.9866196435342995,-0.05919828840821249,-0.0024676801339611944,-0.001986867515408733,-0.00272222547071915,-0.002011117849322671,-0.01011960026529472,-0.0036194947178205326,-0.010290978584835188,-0.00978011690241265,,,-0.2383528645611335,
Subflow Bwd Pkts,-0.017471798464032184,-0.020604848304541994,0.09732010941402021,0.0007208381613121444,1.0,0.017419859966309733,0.9829020722869323,0.14501156132211068,-0.01301516443688522,0.1023895312387613,0.11410593453025665,0.09988938018445553,-0.014787163903380637,0.20046017686670775,0.05580288946544987,-0.0006628172340606738,-0.02523858633208637,-0.011267955748196843,0.01808737231602877,0.03287094655130705,-0.013060971180530056,0.09637325698976104,-0.0076609191025021174,0.04323252269687897,0.03219609679099184,-0.01275808416115705,0.13151131149627177,0.006689807318422903,0.03675330380936246,0.06546670468237438,-0.002130328478417732,0.019116277557121135,,-0.0010430133766532734,,0.006903315953098243,0.9995814386760516,-0.023909044103366292,-0.02394800420147792,-0.01324896221545407,0.13662899748927088,0.23362175211774544,0.13259284541384628,0.14301659714729809,-0.003206687717032405,0.019116277557121135,0.026427928269459014,0.03850963465610095,-0.02375521919540531,-0.008332034940445083,-0.0010430133766532734,0.026427928269459014,0.14789555881628944,0.21628819952002243,0.1023895312387613,0.20046017686670775,,,,,,,0.0007208381613121444,0.017419859966309733,1.0,0.9829020722869323,-0.00846735117533916,0.026769658821831067,-0.002859943864146239,-0.012970341876376254,0.016340352575343327,0.014673996194377243,0.026534048903074352,0.014317464901327572,0.034727934889884814,0.013191647417754996,0.034378856769966284,0.03315185580667816,,,-0.19056478573300908,
Subflow Bwd Byts,-0.008428175885045252,-0.010021816665215797,0.06392833577427852,0.002591186272251728,0.9829020722869323,4.9817665434919495e-05,1.0,0.03242230914675471,-0.005810705241171269,0.003486122552822827,0.0147289469601577,0.05714176074653516,-0.006355166895095915,0.1712611963134225,0.021979151704689424,-0.0009853584504717335,-0.012013457487583038,-0.004806593444500522,0.006234744818786025,0.024407458563918488,-0.004793257363932007,0.06351879809624608,-0.0036291731654627536,0.02088364355739868,0.02420164467586625,-0.0050855116485869585,0.08332597882104967,-0.0009423463935587678,0.013179992156273355,0.04191092665957722,-0.002244278720945588,0.016155235853823675,,-0.00038240122330237435,,0.008670136983661382,0.9798065112763737,-0.011181753151638869,-0.011662020706833552,-0.005866574337666803,0.05230626402183654,0.19098969168164534,0.07246740141879011,0.022389502323856964,-0.001356261478465519,0.016155235853823675,0.0009456203764190148,0.01389288203495004,-0.006333348053139556,-0.0039955947767536994,-0.00038240122330237435,0.0009456203764190148,0.06426975486602553,0.1765715449125552,0.003486122552822827,0.1712611963134225,,,,,,,0.002591186272251728,4.9817665434919495e-05,0.9829020722869323,1.0,-0.008125935839313281,0.00164901601175659,-0.0010092168298941936,-0.00700005109757232,0.009612498803905372,0.011684063329628444,0.018844643278758365,0.007603062172062373,0.02580522199557526,0.008257236872641903,0.02539520447246471,0.02485929853109748,,,-0.0544057544357502,
Init Fwd Win Byts,-0.11012276662158559,-0.3400181469889712,-0.01981526331688222,-0.03570342379986397,-0.00846735117533916,-0.03497826818033054,-0.008125935839313281,0.037925418442687465,-0.19298149849935223,0.024760922255019482,0.15548194163298232,0.08311475995746705,-0.3064699356044576,-0.0028711106567761552,0.15182170765197328,-0.035264984223451964,0.2175182135465422,0.16789697477596432,-0.09046565053763052,0.08037167912829488,0.19265661574521936,-0.017699353390065464,0.13273766646569396,-0.06884534875167167,0.08467801316010831,0.14607481931442326,-0.06778353213290629,-0.031076200393321783,-0.019683778709687447,-0.05142246915855037,-0.031355367921568476,-0.12875902716637436,,0.0038356003834353948,,-0.03562746433128592,-0.006221078594223928,0.17448914383468783,0.24809704643047978,-0.19508032539961834,0.06601839382232212,-0.011653700897748098,0.09733998749512023,0.017358185265190725,-0.04298904170417075,-0.12875902716637436,0.12064292813954818,0.3540554018830175,-0.08221535408639741,-0.09310931175198599,0.0038356003834353948,0.12064292813954818,0.0664242252829844,-0.028409860318948855,0.024760922255019482,-0.0028711106567761552,,,,,,,-0.03570342379986397,-0.03497826818033054,-0.00846735117533916,-0.008125935839313281,1.0,-0.06488933781054408,-0.03566196558964939,0.4218714883617797,-0.032922757120258404,-0.0257898871642896,-0.03693947017496828,-0.027116296330724862,0.11893819817078995,-0.017951318388563366,0.11207240208722158,0.12342619038633897,,,-0.0594232410963286,
Init Bwd Win Byts,-0.01037320102531809,-0.11483608776184576,-0.03431045151849844,-0.01164833193553687,0.026769658821831067,-0.010337262918575101,0.00164901601175659,0.4384260386465012,-0.06517825962549209,0.2726781181060377,0.3822619217983112,0.3909449020733345,-0.10086079128002967,0.17518722030990064,0.2802809325912091,-0.014304675485587991,-0.12752154121881312,-0.05526345913931793,-0.02562949288891722,-0.054299429895781834,-0.051292249808315975,-0.03218569190777014,-0.05296258168157308,-0.005589045750563364,-0.04860104857188499,-0.053913678971599086,0.0025852865473819818,-0.01763425441895601,-0.013460817926855995,-0.014593990861948772,-0.016134084766227595,-0.03591199293053358,,-0.004093914033027573,,-0.011047265894277736,0.028176562819276458,-0.11871406668403714,-0.12371880159237147,-0.06590621057480585,0.35863308435201685,0.21536187696965603,0.2655850614640659,0.036426639890112376,-0.011843424935093473,-0.03591199293053358,0.2242848319562057,0.21103659337722178,-0.1332276291378113,0.0059143042078022776,-0.004093914033027573,0.2242848319562057,-0.14865753555262284,0.19612207408485735,0.2726781181060377,0.17518722030990064,,,,,,,-0.01164833193553687,-0.010337262918575101,0.026769658821831067,0.00164901601175659,-0.06488933781054408,1.0,-0.011797112512576341,-0.07457501154300127,-0.008958001650386162,-0.00822828090221178,-0.010291165201395547,-0.006852643424298098,-0.057673550930874604,-0.02648320369989038,-0.060199577147837205,-0.055006149554566425,,,0.16749752602644868,
Fwd Act Data Pkts,-0.014585024374235415,0.0978305082935207,0.16116036807266051,0.9999913042155769,-0.002859943864146239,0.9866196435342995,-0.0010092168298941936,-0.013143997910375167,0.026915934234091266,-0.002871641650621632,-0.020000697816066688,-0.02934566437921177,-0.015038568056767582,-0.02727595230689534,-0.027888530497873928,-0.0017198065548929714,-0.01849986701747085,-0.008979737480984611,-0.008485921458863727,-0.010807899548414546,-0.007412115521804813,0.1621280824991781,-0.009308199032167338,-0.009160695869048815,-0.01006415144910683,-0.007868091979374991,-0.0101638215964535,-0.006172443488299861,-0.009484284250129179,-0.009043032474908754,-0.003494758508831174,-0.007174714001929755,,-0.0005914742479698523,,0.9999366923493851,-0.0030840792242538863,-0.017142240903101656,-0.018049429661983904,0.027877030638002318,-0.02594046091914213,-0.014658243737059345,-0.029980854704031105,-0.004373041727296901,-0.0020977802609997683,-0.007174714001929755,-0.024877370211828422,-0.05109844162159483,-0.023140769753608372,-0.006187871386104592,-0.0005914742479698523,-0.024877370211828422,-0.033403342873573,-0.01750953354902035,-0.002871641650621632,-0.02727595230689534,,,,,,,0.9999913042155769,0.9866196435342995,-0.002859943864146239,-0.0010092168298941936,-0.03566196558964939,-0.011797112512576341,1.0,-0.05955330873608645,-0.0031288090934700847,-0.0022897015387140533,-0.003421098068010988,-0.002651427893929704,-0.010559189195733386,-0.004804339363444611,-0.010923662382850828,-0.010072636676396325,,,-0.203848526831296,
Fwd Seg Size Min,-0.08615925301729084,-0.5561248472716634,-0.13584899993846528,-0.05965947788117969,-0.012970341876376254,-0.05919828840821249,-0.00700005109757232,-0.08788403266443308,-0.3132880096757577,-0.17926791607861794,-0.04691888976853217,-0.15441053729333648,-0.5101777141404111,-0.22520718642848597,-0.09973285025693379,-0.010961701755224611,0.6417131479272125,-0.0914335358547812,0.0034066315041224064,-0.08018894553461127,-0.09254520615824002,-0.1365849525031616,-0.07172772330537862,-0.05082027325924253,-0.07934901713163792,-0.06110955729420401,-0.020320158874488067,0.05729440917700907,0.019792719341034486,0.024851626234407436,0.05456115174141621,-0.014383886209811549,,0.023782603712815,,-0.059458320406312035,-0.010018362390169408,0.5563056843286683,0.6771607666525767,-0.32334597746314614,-0.15310680012480887,-0.2433072933707599,-0.1499473647632447,-0.020262862618361327,-0.0132587403967965,-0.014383886209811549,-0.15641041922566373,0.5543422519520496,-0.0802834166608643,-0.027489892478712724,0.023782603712815,-0.15641041922566373,0.09254978092176439,-0.2905927764957479,-0.17926791607861794,-0.22520718642848597,,,,,,,-0.05965947788117969,-0.05919828840821249,-0.012970341876376254,-0.00700005109757232,0.4218714883617797,-0.07457501154300127,-0.05955330873608645,1.0,-0.06832028152801117,-0.060155622072286905,-0.07611909369815996,-0.052996641831381766,-0.07498926014722966,-0.02557417878812752,-0.0754604483819832,-0.07208052717524861,,,0.24920972147185577,
Active Mean,-0.02344118128228752,-0.04321244153775455,0.22325785777501356,-0.002722971137022173,0.016340352575343327,-0.0024676801339611944,0.009612498803905372,0.03323393085829381,0.08717516715656674,0.07864241942184858,0.0208290489259528,-0.011498837217067109,-0.02740597330997765,-0.008783785040872912,-0.01707041382532111,-0.003851660560055543,-0.03415980692803391,0.012944334428307476,0.09275462108889009,0.10711678659799512,-0.009284144437574023,0.21974912368627977,0.01267600971081846,0.14097022251341734,0.10474160372247085,-0.010265981199435352,0.1040871199543,0.10496834436839855,0.14363487348235673,0.12120393178615266,0.0651744296730928,-0.0005366795363307921,,-0.0010868403132168799,,-0.0028436529129255805,0.016784110481263586,-0.03178964981725824,-0.03316619902541526,0.08930959851123657,0.0037121482570376023,0.05527836037636125,-0.002256916183906984,0.0003643205770085434,-0.0038546938666404037,-0.0005366795363307921,-0.029500858441428277,-0.0312915645273769,-0.02932608356511084,-0.008877011553860453,-0.0010868403132168799,-0.029500858441428277,-0.028884550675931285,0.05236075333112903,0.07864241942184858,-0.008783785040872912,,,,,,,-0.002722971137022173,-0.0024676801339611944,0.016340352575343327,0.009612498803905372,-0.032922757120258404,-0.008958001650386162,-0.0031288090934700847,-0.06832028152801117,1.0,0.4932709754633159,0.9528713568239808,0.9337628729574555,0.07421801883562457,0.2564070713140986,0.11617397370805857,0.04392865513375301,,,-0.17613976458356942,
Active Std,-0.019005288308939546,-0.05485805131665599,0.19049588650746357,-0.0019084343331176993,0.014673996194377243,-0.001986867515408733,0.011684063329628444,0.01428028983117249,-0.006815202826347808,0.0185722339501391,0.010389186758991935,-0.0017580420228226893,-0.02019612828149868,0.0034973326113591813,-0.00691057923400367,-0.0028272761218259075,-0.025069648331010237,0.002541687446273413,0.05814599430919003,0.0758761475873496,-0.008754810332759324,0.19087192038810952,0.004974148705610234,0.09821474581275665,0.07705786259714015,-0.009396503246937245,0.096064058789874,0.07583413665316611,0.11201737629346196,0.09535200731870436,0.04425569030269883,-0.0025923049824478498,,-0.0007976282565040173,,-0.0020505819743432433,0.01525799558303451,-0.023330313666345776,-0.024340572138657913,-0.007327166621150881,0.0030886131644845926,0.02142790494104671,0.004170067951191061,0.001953276296970838,-0.002828946176191053,-0.0025923049824478498,-0.019163026979830716,-0.021258652939871732,-0.0263168296145354,-0.008347583268988552,-0.0007976282565040173,-0.019163026979830716,-0.02820304311313179,0.016403637574093327,0.0185722339501391,0.0034973326113591813,,,,,,,-0.0019084343331176993,-0.001986867515408733,0.014673996194377243,0.011684063329628444,-0.0257898871642896,-0.00822828090221178,-0.0022897015387140533,-0.060155622072286905,0.4932709754633159,1.0,0.7192557460968744,0.15013217024805375,0.054381285469621614,0.19241739024772528,0.08251710338440837,0.03238977776508217,,,-0.17613976458356953,
